#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,281.291992
2006-01-02,266.318085
2006-01-03,256.165253
2006-01-04,261.827942
2006-01-05,264.149872
2006-01-06,261.985535
2006-01-07,264.547577
2006-01-08,269.574432
2006-01-09,263.460358
2006-01-10,258.671051
2006-01-11,255.527130
2006-01-12,258.542450
2006-01-13,261.700256
2006-01-14,267.139984
2006-01-15,267.810059
2006-01-16,273.052704
2006-01-17,271.057892
2006-01-18,271.819122
2006-01-19,269.918304
2006-01-20,263.730499
2006-01-21,262.786469
2006-01-22,265.269196
2006-01-23,271.141022
2006-01-24,269.218353
2006-01-25,263.564240
2006-01-26,265.735504
2006-01-27,263.589386
2006-01-28,265.727478
2006-01-29,276.533386
2006-01-30,277.715912
2006-01-31,270.455627
2006-02-01,265.142426
2006-02-02,268.682892
2006-02-03,268.249756
2006-02-04,270.614960
2006-02-05,272.337463
2006-02-06,268.045380
2006-02-07,267.387604
2006-02-08,273.237030
2006-02-09,272.708618
2006-02-10,263.948212
2006-02-11,257.061340
2006-02-12,261.171021
2006-02-13,267.252960
2006-02-14,272.291870
2006-02-15,272.234894
2006-02-16,263.961304
2006-02-17,269.452515
2006-02-18,272.092499
2006-02-19,267.115082
2006-02-20,262.541199
2006-02-21,263.070221
2006-02-22,271.044800
2006-02-23,273.547516
2006-02-24,274.197784
2006-02-25,273.924957
2006-02-26,274.702545
2006-02-27,282.887146
2006-02-28,285.488800
2006-03-01,280.712463
2006-03-02,276.694916
2006-03-03,272.816650
2006-03-04,275.005310
2006-03-05,284.392853
2006-03-06,285.605408
2006-03-07,273.288727
2006-03-08,270.204010
2006-03-09,276.322906
2006-03-10,275.839417
2006-03-11,278.004150
2006-03-12,281.829926
2006-03-13,282.729309
2006-03-14,280.751862
2006-03-15,281.684723
2006-03-16,285.500092
