#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,282.657928
2006-01-02,277.827606
2006-01-03,279.079163
2006-01-04,276.908966
2006-01-05,281.337891
2006-01-06,282.304443
2006-01-07,280.312927
2006-01-08,274.660950
2006-01-09,276.274902
2006-01-10,276.073700
2006-01-11,275.402496
2006-01-12,271.880707
2006-01-13,272.141846
2006-01-14,273.069214
2006-01-15,274.530365
2006-01-16,274.542450
2006-01-17,264.818115
2006-01-18,264.545227
2006-01-19,265.315887
2006-01-20,266.375916
2006-01-21,268.494904
2006-01-22,265.829956
2006-01-23,270.734711
2006-01-24,269.208160
2006-01-25,264.172668
2006-01-26,268.144653
2006-01-27,268.117554
2006-01-28,267.251740
2006-01-29,261.342773
2006-01-30,260.657898
2006-01-31,258.559753
2006-02-01,262.969116
2006-02-02,270.719238
2006-02-03,272.770691
2006-02-04,276.337158
2006-02-05,279.013031
2006-02-06,278.964783
2006-02-07,278.700348
2006-02-08,277.715607
2006-02-09,277.732239
2006-02-10,274.361572
2006-02-11,277.498749
2006-02-12,271.302246
2006-02-13,268.522522
2006-02-14,265.824615
2006-02-15,267.424744
2006-02-16,267.542847
2006-02-17,270.225525
2006-02-18,266.385712
2006-02-19,261.948517
2006-02-20,270.169220
2006-02-21,271.770111
2006-02-22,273.132263
2006-02-23,274.699493
2006-02-24,275.999054
2006-02-25,266.931580
2006-02-26,272.002930
2006-02-27,274.329193
2006-02-28,276.519257
2006-03-01,280.444153
2006-03-02,272.679077
2006-03-03,274.296783
2006-03-04,265.893921
2006-03-05,266.475281
2006-03-06,265.627930
2006-03-07,264.523376
2006-03-08,265.773987
2006-03-09,268.179657
2006-03-10,270.984497
2006-03-11,273.658600
2006-03-12,274.829865
2006-03-13,275.335510
2006-03-14,279.243927
2006-03-15,280.077271
2006-03-16,272.289551
