#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.346161
2006-01-02,270.439148
2006-01-03,271.976135
2006-01-04,278.591614
2006-01-05,275.607483
2006-01-06,276.207489
2006-01-07,276.394806
2006-01-08,269.584320
2006-01-09,270.950134
2006-01-10,275.469513
2006-01-11,270.963196
2006-01-12,275.529144
2006-01-13,269.754547
2006-01-14,272.179962
2006-01-15,276.295349
2006-01-16,272.291382
2006-01-17,270.303619
2006-01-18,273.268250
2006-01-19,271.025696
2006-01-20,270.066376
2006-01-21,269.448242
2006-01-22,271.761017
2006-01-23,261.801208
2006-01-24,265.413208
2006-01-25,272.858398
2006-01-26,270.695923
2006-01-27,265.320343
2006-01-28,269.165680
2006-01-29,267.223328
2006-01-30,275.538971
2006-01-31,272.912506
2006-02-01,266.419312
2006-02-02,265.724731
2006-02-03,266.455383
2006-02-04,273.446625
2006-02-05,276.307373
2006-02-06,279.275757
2006-02-07,276.730377
2006-02-08,266.655884
2006-02-09,272.187897
2006-02-10,278.878113
2006-02-11,269.681580
2006-02-12,270.503235
2006-02-13,273.626984
2006-02-14,274.878937
2006-02-15,279.533691
2006-02-16,278.984436
2006-02-17,275.540558
2006-02-18,276.817535
2006-02-19,280.754974
2006-02-20,283.022614
2006-02-21,283.934174
2006-02-22,281.370575
2006-02-23,277.430054
2006-02-24,277.954254
2006-02-25,277.539551
2006-02-26,280.375122
2006-02-27,277.910095
2006-02-28,286.578369
2006-03-01,278.521423
2006-03-02,276.937042
2006-03-03,276.341583
2006-03-04,277.487610
2006-03-05,280.166168
2006-03-06,282.694153
2006-03-07,276.370789
2006-03-08,276.932465
2006-03-09,276.735657
2006-03-10,278.274292
2006-03-11,277.360779
2006-03-12,274.664398
2006-03-13,277.756042
2006-03-14,279.850800
2006-03-15,287.656555
2006-03-16,281.165955
