#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,271.844727
2006-01-02,272.286224
2006-01-03,273.280487
2006-01-04,275.602661
2006-01-05,276.383179
2006-01-06,278.316345
2006-01-07,279.424194
2006-01-08,282.158691
2006-01-09,278.115234
2006-01-10,282.374359
2006-01-11,278.819214
2006-01-12,280.470154
2006-01-13,279.498535
2006-01-14,283.650116
2006-01-15,289.051514
2006-01-16,291.745605
2006-01-17,284.088928
2006-01-18,276.177460
2006-01-19,272.539795
2006-01-20,274.792358
2006-01-21,274.218597
2006-01-22,277.857849
2006-01-23,275.284210
2006-01-24,278.111694
2006-01-25,279.987976
2006-01-26,283.853058
2006-01-27,289.051727
2006-01-28,285.194397
2006-01-29,279.502716
2006-01-30,285.181396
2006-01-31,282.283752
2006-02-01,288.377991
2006-02-02,289.099823
2006-02-03,293.737793
2006-02-04,287.317444
2006-02-05,274.645630
2006-02-06,280.708832
2006-02-07,282.731171
2006-02-08,282.625641
2006-02-09,282.727600
2006-02-10,285.000580
2006-02-11,284.056396
2006-02-12,281.861176
2006-02-13,276.831512
2006-02-14,278.323334
2006-02-15,280.096497
2006-02-16,281.237579
2006-02-17,283.831726
2006-02-18,277.842438
2006-02-19,276.504150
2006-02-20,276.027557
2006-02-21,285.526062
2006-02-22,283.104919
2006-02-23,288.862457
2006-02-24,293.240265
2006-02-25,296.546600
2006-02-26,290.423523
2006-02-27,296.257599
2006-02-28,290.231201
2006-03-01,290.957153
2006-03-02,290.129669
2006-03-03,286.515869
2006-03-04,287.606750
2006-03-05,284.530304
2006-03-06,279.132294
2006-03-07,293.625702
2006-03-08,293.185455
2006-03-09,289.594086
2006-03-10,295.233337
2006-03-11,292.480164
2006-03-12,293.518707
2006-03-13,292.876373
2006-03-14,293.187408
2006-03-15,290.312683
2006-03-16,285.392395
2006-03-17,286.618286
2006-03-18,297.376678
2006-03-19,302.002747
2006-03-20,303.961914
2006-03-21,299.609344
2006-03-22,301.706299
2006-03-23,301.975098
2006-03-24,298.790649
2006-03-25,285.950867
2006-03-26,280.410797
2006-03-27,281.723053
2006-03-28,280.452271
2006-03-29,286.414612
2006-03-30,293.074921
2006-03-31,288.707306
2006-04-01,282.818787
2006-04-02,280.642548
2006-04-03,285.103638
2006-04-04,285.992889
2006-04-05,286.983124
2006-04-06,291.313629
2006-04-07,292.509094
2006-04-08,295.463165
2006-04-09,297.809387
2006-04-10,298.255585
2006-04-11,297.971893
2006-04-12,292.131073
2006-04-13,296.179626
2006-04-14,300.970551
2006-04-15,303.650726
2006-04-16,302.936798
2006-04-17,299.663727
2006-04-18,301.538971
2006-04-19,299.042542
2006-04-20,291.664154
2006-04-21,296.505798
2006-04-22,302.042450
2006-04-23,296.299347
2006-04-24,294.339233
2006-04-25,289.400909
2006-04-26,293.330811
2006-04-27,292.956604
2006-04-28,294.663422
2006-04-29,295.059692
2006-04-30,303.869843
2006-05-01,305.586639
2006-05-02,300.285553
2006-05-03,300.026489
2006-05-04,300.368835
2006-05-05,304.465118
2006-05-06,305.647614
2006-05-07,304.156494
2006-05-08,303.368439
2006-05-09,305.680878
2006-05-10,300.968689
2006-05-11,303.090576
2006-05-12,300.100983
2006-05-13,300.982849
2006-05-14,304.878845
2006-05-15,300.845032
2006-05-16,300.976746
2006-05-17,303.636780
2006-05-18,296.886505
2006-05-19,301.089050
2006-05-20,295.922455
2006-05-21,303.890961
2006-05-22,304.650848
2006-05-23,304.645416
2006-05-24,303.979126
2006-05-25,301.112793
2006-05-26,302.739197
2006-05-27,301.190765
2006-05-28,297.802826
2006-05-29,301.314789
2006-05-30,301.949799
2006-05-31,306.590912
2006-06-01,304.574249
2006-06-02,303.001801
2006-06-03,304.020630
2006-06-04,305.993958
2006-06-05,307.939789
2006-06-06,307.818512
2006-06-07,305.031158
2006-06-08,306.022949
2006-06-09,302.476837
2006-06-10,295.892761
2006-06-11,301.946838
2006-06-12,301.027161
2006-06-13,308.659485
2006-06-14,304.577545
2006-06-15,300.550690
2006-06-16,305.021515
2006-06-17,306.378937
2006-06-18,307.874390
2006-06-19,309.630829
2006-06-20,310.373993
2006-06-21,309.341309
2006-06-22,309.830139
2006-06-23,310.450684
2006-06-24,307.830902
2006-06-25,306.401184
2006-06-26,307.427643
2006-06-27,308.356262
2006-06-28,307.290344
2006-06-29,305.850800
2006-06-30,306.757050
2006-07-01,309.416046
2006-07-02,306.453583
2006-07-03,309.133850
2006-07-04,304.166840
2006-07-05,305.389893
2006-07-06,295.657166
2006-07-07,301.274078
2006-07-08,302.962769
2006-07-09,302.458862
2006-07-10,304.389038
2006-07-11,304.950500
2006-07-12,307.119812
2006-07-13,308.371155
2006-07-14,309.676361
2006-07-15,310.905304
2006-07-16,309.516571
2006-07-17,310.792847
2006-07-18,309.978973
2006-07-19,308.125061
2006-07-20,310.485687
2006-07-21,311.681030
2006-07-22,312.699768
2006-07-23,312.588013
2006-07-24,313.190674
2006-07-25,314.705750
2006-07-26,315.847687
2006-07-27,315.584564
2006-07-28,313.938202
2006-07-29,313.762299
2006-07-30,312.242249
2006-07-31,311.443329
2006-08-01,308.947998
2006-08-02,306.371857
2006-08-03,305.260864
2006-08-04,310.302948
2006-08-05,311.903442
2006-08-06,310.532166
2006-08-07,308.917328
2006-08-08,309.958313
2006-08-09,313.960602
2006-08-10,313.783112
2006-08-11,314.846527
2006-08-12,314.706573
2006-08-13,313.579926
2006-08-14,312.629303
2006-08-15,312.560974
2006-08-16,312.921814
2006-08-17,312.889374
2006-08-18,312.629517
2006-08-19,312.051422
2006-08-20,308.665680
2006-08-21,306.723145
2006-08-22,306.589325
2006-08-23,306.836365
2006-08-24,305.586823
2006-08-25,304.317841
2006-08-26,305.499298
2006-08-27,308.898346
2006-08-28,308.807983
2006-08-29,307.062622
2006-08-30,303.917877
2006-08-31,302.557526
2006-09-01,306.178009
2006-09-02,304.561462
2006-09-03,304.757385
2006-09-04,299.349121
2006-09-05,301.436340
2006-09-06,303.437592
2006-09-07,303.400543
2006-09-08,302.205872
2006-09-09,300.833160
2006-09-10,296.324188
2006-09-11,294.886841
2006-09-12,297.911774
2006-09-13,300.860291
2006-09-14,304.554779
2006-09-15,303.280701
2006-09-16,303.789917
2006-09-17,304.448303
2006-09-18,304.562469
2006-09-19,307.351715
2006-09-20,303.620300
2006-09-21,304.148865
2006-09-22,301.562012
2006-09-23,304.362640
2006-09-24,301.112488
2006-09-25,300.621948
2006-09-26,300.876068
2006-09-27,301.582306
2006-09-28,304.768738
2006-09-29,303.351685
2006-09-30,302.041290
2006-10-01,300.005280
2006-10-02,301.878540
2006-10-03,303.520630
2006-10-04,298.308411
2006-10-05,295.025696
2006-10-06,300.452911
2006-10-07,300.778503
2006-10-08,299.033478
2006-10-09,301.688080
2006-10-10,297.721741
2006-10-11,295.773712
2006-10-12,297.561981
2006-10-13,299.702545
2006-10-14,300.963318
2006-10-15,298.028717
2006-10-16,300.261169
2006-10-17,297.553650
2006-10-18,292.167480
2006-10-19,294.507690
2006-10-20,298.197723
2006-10-21,296.854736
2006-10-22,290.952423
2006-10-23,297.020020
2006-10-24,299.624786
2006-10-25,300.150940
2006-10-26,299.543304
2006-10-27,299.670013
2006-10-28,296.007446
2006-10-29,296.902618
2006-10-30,299.251953
2006-10-31,296.715881
2006-11-01,296.168762
2006-11-02,298.689545
2006-11-03,297.391632
2006-11-04,297.985443
2006-11-05,294.524567
2006-11-06,299.194214
2006-11-07,290.814026
2006-11-08,283.078430
2006-11-09,288.472198
2006-11-10,295.441406
2006-11-11,293.631287
2006-11-12,291.448273
2006-11-13,288.412384
2006-11-14,288.418152
2006-11-15,292.902039
2006-11-16,295.944519
2006-11-17,294.055359
2006-11-18,289.876465
2006-11-19,289.537964
2006-11-20,292.482758
2006-11-21,292.000000
2006-11-22,290.679535
2006-11-23,288.468719
2006-11-24,286.388184
2006-11-25,289.220764
2006-11-26,291.977112
2006-11-27,292.415558
2006-11-28,297.359222
2006-11-29,285.874756
2006-11-30,281.999695
2006-12-01,282.195709
2006-12-02,282.998138
2006-12-03,286.788635
2006-12-04,286.112946
2006-12-05,287.438110
2006-12-06,280.953644
2006-12-07,278.925110
2006-12-08,273.928162
2006-12-09,272.962952
2006-12-10,278.501282
2006-12-11,283.281250
2006-12-12,288.984955
2006-12-13,287.876923
2006-12-14,284.944244
2006-12-15,275.676117
2006-12-16,280.186035
2006-12-17,280.724701
2006-12-18,282.272919
2006-12-19,279.932404
2006-12-20,283.699432
2006-12-21,283.045349
2006-12-22,279.668793
2006-12-23,281.287628
2006-12-24,275.341187
