#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,266.484619
2006-01-02,265.664307
2006-01-03,266.236420
2006-01-04,267.236786
2006-01-05,267.663361
2006-01-06,271.264191
2006-01-07,271.885193
2006-01-08,268.402740
2006-01-09,265.429535
2006-01-10,265.322540
2006-01-11,268.109802
2006-01-12,265.694305
2006-01-13,271.626068
2006-01-14,273.172089
2006-01-15,274.752960
2006-01-16,273.813568
2006-01-17,272.833588
2006-01-18,274.476196
2006-01-19,263.482391
2006-01-20,263.167694
2006-01-21,266.124634
2006-01-22,265.239105
2006-01-23,266.105652
2006-01-24,266.682434
2006-01-25,268.278473
2006-01-26,275.031616
2006-01-27,270.663177
2006-01-28,276.996124
2006-01-29,274.191681
2006-01-30,273.046295
2006-01-31,268.856842
2006-02-01,263.686523
2006-02-02,264.686401
2006-02-03,263.109894
2006-02-04,263.698639
2006-02-05,263.680603
2006-02-06,270.415924
2006-02-07,273.896759
2006-02-08,263.838074
2006-02-09,265.720184
2006-02-10,270.625610
2006-02-11,274.775574
2006-02-12,273.618805
2006-02-13,272.338409
2006-02-14,279.727692
2006-02-15,279.180298
2006-02-16,277.900848
2006-02-17,275.413818
2006-02-18,273.590851
2006-02-19,276.210754
2006-02-20,276.106415
2006-02-21,278.842621
2006-02-22,277.839905
2006-02-23,273.095123
2006-02-24,267.848785
2006-02-25,267.963074
2006-02-26,270.141113
2006-02-27,269.959229
2006-02-28,271.566132
2006-03-01,272.129486
2006-03-02,268.899261
2006-03-03,258.823212
2006-03-04,269.528076
2006-03-05,274.312195
2006-03-06,272.747314
2006-03-07,276.602570
2006-03-08,276.563171
2006-03-09,282.983032
2006-03-10,284.969940
2006-03-11,263.742462
2006-03-12,264.892639
2006-03-13,274.509430
2006-03-14,264.576080
2006-03-15,273.684540
2006-03-16,273.820099
