#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.195923
2006-01-02,274.348785
2006-01-03,266.564728
2006-01-04,264.680939
2006-01-05,264.703583
2006-01-06,268.353058
2006-01-07,266.719879
2006-01-08,266.401215
2006-01-09,264.844727
2006-01-10,263.881500
2006-01-11,266.460236
2006-01-12,266.103088
2006-01-13,268.573273
2006-01-14,267.244080
2006-01-15,269.558319
2006-01-16,269.989990
2006-01-17,268.961792
2006-01-18,265.119598
2006-01-19,264.875549
2006-01-20,264.974579
2006-01-21,264.871765
2006-01-22,268.332581
2006-01-23,268.483643
2006-01-24,265.810089
2006-01-25,265.187683
2006-01-26,270.323517
2006-01-27,270.071106
2006-01-28,269.159210
2006-01-29,265.565155
2006-01-30,264.097748
2006-01-31,269.864624
2006-02-01,266.466888
2006-02-02,263.052979
2006-02-03,270.815796
2006-02-04,274.898224
2006-02-05,271.290588
2006-02-06,264.383881
2006-02-07,259.374908
2006-02-08,268.274902
2006-02-09,275.043701
2006-02-10,272.551300
2006-02-11,268.981964
2006-02-12,268.259796
2006-02-13,267.281067
2006-02-14,268.002869
2006-02-15,274.871399
2006-02-16,274.437469
2006-02-17,272.518982
2006-02-18,272.945251
2006-02-19,271.336426
2006-02-20,271.101196
2006-02-21,269.956787
2006-02-22,272.372864
2006-02-23,274.970032
2006-02-24,274.087982
2006-02-25,274.241821
2006-02-26,275.354736
2006-02-27,276.058258
2006-02-28,270.291809
2006-03-01,271.705200
2006-03-02,274.653839
2006-03-03,274.042145
2006-03-04,277.101257
2006-03-05,278.305450
2006-03-06,274.672089
2006-03-07,272.758606
2006-03-08,274.931458
2006-03-09,273.878296
2006-03-10,274.167908
2006-03-11,275.014099
2006-03-12,275.476807
2006-03-13,275.380157
2006-03-14,278.119843
2006-03-15,278.979095
2006-03-16,275.461761
