#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,274.348785
2006-01-02,275.945526
2006-01-03,271.337463
2006-01-04,274.859375
2006-01-05,271.714325
2006-01-06,274.416748
2006-01-07,276.330811
2006-01-08,270.185974
2006-01-09,269.938568
2006-01-10,269.363251
2006-01-11,266.403168
2006-01-12,271.241974
2006-01-13,271.451630
2006-01-14,268.263275
2006-01-15,266.395294
2006-01-16,263.728516
2006-01-17,265.859680
2006-01-18,264.362823
2006-01-19,270.948364
2006-01-20,265.311859
2006-01-21,258.686096
2006-01-22,259.120178
2006-01-23,260.763489
2006-01-24,261.270111
2006-01-25,265.087585
2006-01-26,264.479248
2006-01-27,261.277893
2006-01-28,261.222961
2006-01-29,268.084656
2006-01-30,267.492950
2006-01-31,258.804413
2006-02-01,256.201019
2006-02-02,251.908371
2006-02-03,258.764313
2006-02-04,270.687408
2006-02-05,270.736664
2006-02-06,271.828247
2006-02-07,270.798553
2006-02-08,261.171265
2006-02-09,267.485077
2006-02-10,277.058136
2006-02-11,280.936127
2006-02-12,277.837128
2006-02-13,278.137482
2006-02-14,276.581238
2006-02-15,279.131836
2006-02-16,283.540955
2006-02-17,284.608490
2006-02-18,284.425720
2006-02-19,281.365204
2006-02-20,277.216980
2006-02-21,276.040131
2006-02-22,272.338135
2006-02-23,267.217285
2006-02-24,275.115021
2006-02-25,267.795410
2006-02-26,265.831207
2006-02-27,271.485107
2006-02-28,277.177032
2006-03-01,278.194427
2006-03-02,279.255219
2006-03-03,277.452179
2006-03-04,272.993439
2006-03-05,276.251740
2006-03-06,278.074768
2006-03-07,278.045349
2006-03-08,265.176361
2006-03-09,268.343781
2006-03-10,273.096558
2006-03-11,273.432556
2006-03-12,273.104614
2006-03-13,268.800446
2006-03-14,272.393494
2006-03-15,269.134399
2006-03-16,270.281616
