#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.769287
2006-01-02,272.286102
2006-01-03,275.117615
2006-01-04,269.000977
2006-01-05,267.548126
2006-01-06,266.596466
2006-01-07,268.148102
2006-01-08,269.861755
2006-01-09,271.321411
2006-01-10,270.169922
2006-01-11,269.045074
2006-01-12,270.094543
2006-01-13,272.167389
2006-01-14,274.363739
2006-01-15,273.816040
2006-01-16,270.124664
2006-01-17,269.060638
2006-01-18,270.742035
2006-01-19,273.722382
2006-01-20,271.246613
2006-01-21,274.228180
2006-01-22,276.795471
2006-01-23,272.939941
2006-01-24,269.519287
2006-01-25,265.266083
2006-01-26,266.450531
2006-01-27,271.395325
2006-01-28,269.798157
2006-01-29,272.271515
2006-01-30,273.698700
2006-01-31,274.559692
2006-02-01,276.061829
2006-02-02,274.017273
2006-02-03,273.124084
2006-02-04,274.065491
2006-02-05,273.766510
2006-02-06,273.722504
2006-02-07,273.641083
2006-02-08,276.177338
2006-02-09,278.022339
2006-02-10,272.565125
2006-02-11,267.293335
2006-02-12,268.886719
2006-02-13,271.803925
2006-02-14,273.515808
2006-02-15,274.219666
2006-02-16,277.148163
2006-02-17,281.991272
2006-02-18,281.417053
2006-02-19,274.214417
2006-02-20,270.379639
2006-02-21,268.115784
2006-02-22,270.370697
2006-02-23,272.749695
2006-02-24,277.051086
2006-02-25,278.488617
2006-02-26,277.133362
2006-02-27,272.618378
2006-02-28,275.105133
2006-03-01,274.386047
2006-03-02,276.915131
2006-03-03,279.639526
2006-03-04,279.956848
2006-03-05,280.384796
2006-03-06,281.157227
2006-03-07,278.395416
2006-03-08,282.079712
2006-03-09,284.294159
2006-03-10,278.057281
2006-03-11,277.774139
2006-03-12,277.031433
2006-03-13,275.266907
2006-03-14,273.851105
2006-03-15,276.830444
2006-03-16,278.005005
