#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,282.821838
2006-01-02,277.719818
2006-01-03,278.776642
2006-01-04,276.945587
2006-01-05,281.038361
2006-01-06,282.382721
2006-01-07,280.138062
2006-01-08,274.760040
2006-01-09,276.475006
2006-01-10,276.203033
2006-01-11,275.223358
2006-01-12,271.809540
2006-01-13,271.967224
2006-01-14,273.289673
2006-01-15,274.557404
2006-01-16,274.657135
2006-01-17,264.671234
2006-01-18,264.540405
2006-01-19,265.269714
2006-01-20,265.988861
2006-01-21,268.120697
2006-01-22,265.670349
2006-01-23,270.548248
2006-01-24,268.662811
2006-01-25,263.650299
2006-01-26,267.890625
2006-01-27,267.750854
2006-01-28,266.768250
2006-01-29,260.896179
2006-01-30,260.526733
2006-01-31,258.326477
2006-02-01,262.953400
2006-02-02,270.303894
2006-02-03,272.304352
2006-02-04,276.362427
2006-02-05,278.898926
2006-02-06,278.878662
2006-02-07,278.604034
2006-02-08,277.577637
2006-02-09,277.822052
2006-02-10,274.420471
2006-02-11,277.445404
2006-02-12,271.170685
2006-02-13,268.267365
2006-02-14,265.513550
2006-02-15,266.902039
2006-02-16,267.190918
2006-02-17,270.308563
2006-02-18,266.168945
2006-02-19,261.715393
2006-02-20,270.453461
2006-02-21,271.919250
2006-02-22,273.041718
2006-02-23,275.108093
2006-02-24,275.695709
2006-02-25,266.870178
2006-02-26,272.140717
2006-02-27,274.673706
2006-02-28,276.691742
2006-03-01,280.594269
2006-03-02,272.199280
2006-03-03,274.412842
2006-03-04,265.679871
2006-03-05,266.223236
2006-03-06,265.257141
2006-03-07,264.114777
2006-03-08,265.587128
2006-03-09,268.054901
2006-03-10,270.906616
2006-03-11,273.490723
2006-03-12,274.827515
2006-03-13,275.588837
2006-03-14,279.085327
2006-03-15,279.614197
2006-03-16,272.112640
