#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,274.469086
2006-01-02,277.228760
2006-01-03,273.684814
2006-01-04,278.925201
2006-01-05,274.167877
2006-01-06,273.306030
2006-01-07,279.266174
2006-01-08,270.490479
2006-01-09,267.835266
2006-01-10,270.083679
2006-01-11,269.417023
2006-01-12,277.989624
2006-01-13,281.599609
2006-01-14,274.452850
2006-01-15,270.694275
2006-01-16,268.182739
2006-01-17,265.665497
2006-01-18,265.644684
2006-01-19,268.274109
2006-01-20,270.621460
2006-01-21,274.573242
2006-01-22,271.250885
2006-01-23,269.330658
2006-01-24,274.303253
2006-01-25,277.382874
2006-01-26,268.963287
2006-01-27,272.612122
2006-01-28,270.172638
2006-01-29,272.078583
2006-01-30,274.196564
2006-01-31,277.701080
2006-02-01,274.991516
2006-02-02,274.697021
2006-02-03,271.312256
2006-02-04,269.161469
2006-02-05,263.001495
2006-02-06,264.703033
2006-02-07,267.777344
2006-02-08,271.944183
2006-02-09,271.758484
2006-02-10,258.260132
2006-02-11,259.498962
2006-02-12,261.625763
2006-02-13,269.527771
2006-02-14,270.089142
2006-02-15,271.130798
2006-02-16,272.831268
2006-02-17,268.247681
2006-02-18,271.153717
2006-02-19,275.127960
2006-02-20,276.351257
2006-02-21,275.375427
2006-02-22,261.832581
2006-02-23,266.516174
2006-02-24,272.818542
2006-02-25,274.591827
2006-02-26,265.771179
2006-02-27,265.507202
2006-02-28,270.430878
2006-03-01,272.334076
2006-03-02,262.860352
2006-03-03,264.669922
2006-03-04,272.747620
2006-03-05,276.174622
2006-03-06,274.462646
2006-03-07,272.885712
2006-03-08,276.027222
2006-03-09,277.677765
2006-03-10,277.192596
2006-03-11,270.114044
2006-03-12,269.643829
2006-03-13,277.363342
2006-03-14,275.262054
2006-03-15,268.377686
2006-03-16,270.714478
