#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,259.813446
2006-01-02,261.698486
2006-01-03,262.144562
2006-01-04,266.810638
2006-01-05,264.515289
2006-01-06,263.664581
2006-01-07,263.214844
2006-01-08,261.339417
2006-01-09,267.146942
2006-01-10,267.075836
2006-01-11,266.126984
2006-01-12,267.908051
2006-01-13,268.146454
2006-01-14,269.110626
2006-01-15,266.793976
2006-01-16,268.468658
2006-01-17,273.257477
2006-01-18,277.914795
2006-01-19,274.456573
2006-01-20,274.620758
2006-01-21,267.560883
2006-01-22,262.862335
2006-01-23,267.848053
2006-01-24,270.626526
2006-01-25,274.202759
2006-01-26,271.128357
2006-01-27,263.424408
2006-01-28,263.340942
2006-01-29,267.605988
2006-01-30,271.356171
2006-01-31,277.819214
2006-02-01,266.323151
2006-02-02,261.688599
2006-02-03,263.310944
2006-02-04,266.171356
2006-02-05,269.566956
2006-02-06,273.908813
2006-02-07,270.042908
2006-02-08,279.339783
2006-02-09,274.607758
2006-02-10,273.551147
2006-02-11,270.967865
2006-02-12,271.481110
2006-02-13,273.313110
2006-02-14,273.142487
2006-02-15,274.739258
2006-02-16,277.105194
2006-02-17,273.083984
2006-02-18,270.432343
2006-02-19,275.517548
2006-02-20,274.278625
2006-02-21,273.412231
2006-02-22,275.658630
2006-02-23,278.207275
2006-02-24,280.331390
2006-02-25,281.001892
2006-02-26,276.875031
2006-02-27,273.858551
2006-02-28,272.439026
2006-03-01,272.569611
2006-03-02,275.589325
2006-03-03,279.642883
2006-03-04,277.760437
2006-03-05,274.281525
2006-03-06,271.408234
2006-03-07,279.164856
2006-03-08,279.602448
2006-03-09,277.524170
2006-03-10,285.234497
2006-03-11,287.969818
2006-03-12,281.730225
2006-03-13,275.453949
2006-03-14,274.364380
2006-03-15,277.156281
2006-03-16,274.483429
