#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,286.780334
2006-01-02,285.076782
2006-01-03,281.163330
2006-01-04,271.588501
2006-01-05,271.373535
2006-01-06,272.225952
2006-01-07,271.821930
2006-01-08,275.555786
2006-01-09,276.758331
2006-01-10,277.616180
2006-01-11,277.223816
2006-01-12,270.204956
2006-01-13,276.921509
2006-01-14,278.262421
2006-01-15,276.948730
2006-01-16,279.640137
2006-01-17,276.547852
2006-01-18,273.920471
2006-01-19,272.216156
2006-01-20,273.442993
2006-01-21,275.023010
2006-01-22,273.901733
2006-01-23,274.862152
2006-01-24,276.097076
2006-01-25,278.122009
2006-01-26,280.640076
2006-01-27,277.836792
2006-01-28,274.393005
2006-01-29,275.486084
2006-01-30,278.468811
2006-01-31,277.015015
2006-02-01,274.536285
2006-02-02,274.163391
2006-02-03,277.788727
2006-02-04,284.797333
2006-02-05,283.746033
2006-02-06,280.117462
2006-02-07,273.705231
2006-02-08,284.815430
2006-02-09,284.688080
2006-02-10,280.977936
2006-02-11,275.295410
2006-02-12,277.566437
2006-02-13,281.800232
2006-02-14,284.720764
2006-02-15,281.579407
2006-02-16,280.229919
2006-02-17,276.632202
2006-02-18,282.227509
2006-02-19,279.043488
2006-02-20,279.838257
2006-02-21,284.399841
2006-02-22,283.391296
2006-02-23,285.612000
2006-02-24,286.993195
2006-02-25,293.322449
2006-02-26,291.934296
2006-02-27,292.639404
2006-02-28,283.759247
2006-03-01,284.761078
2006-03-02,283.657745
2006-03-03,292.180664
2006-03-04,293.984283
2006-03-05,288.946075
2006-03-06,281.614532
2006-03-07,282.801910
2006-03-08,280.936401
2006-03-09,278.793274
2006-03-10,283.726593
2006-03-11,285.621613
2006-03-12,294.268402
2006-03-13,296.220398
2006-03-14,296.198425
2006-03-15,296.529175
2006-03-16,289.059723
2006-03-17,289.582214
2006-03-18,287.783600
2006-03-19,294.742310
2006-03-20,302.061249
2006-03-21,302.571472
2006-03-22,300.682587
2006-03-23,295.455841
2006-03-24,289.099365
2006-03-25,287.138885
2006-03-26,287.057678
2006-03-27,289.940277
2006-03-28,288.474457
2006-03-29,283.440796
2006-03-30,292.329742
2006-03-31,295.209625
2006-04-01,293.213531
2006-04-02,297.823334
2006-04-03,285.082520
2006-04-04,281.966797
2006-04-05,284.911499
2006-04-06,287.689789
2006-04-07,291.140717
2006-04-08,293.475739
2006-04-09,292.647858
2006-04-10,292.902618
2006-04-11,285.307678
2006-04-12,288.738251
2006-04-13,293.007935
2006-04-14,290.930359
2006-04-15,297.745728
2006-04-16,300.235596
2006-04-17,301.307770
2006-04-18,297.754608
2006-04-19,293.134674
2006-04-20,295.975311
2006-04-21,301.963806
2006-04-22,298.890991
2006-04-23,295.030182
2006-04-24,292.874634
2006-04-25,284.954773
2006-04-26,289.984558
2006-04-27,287.642639
2006-04-28,286.527191
2006-04-29,285.982086
2006-04-30,285.948029
2006-05-01,288.280792
2006-05-02,295.118164
2006-05-03,297.014526
2006-05-04,294.882385
2006-05-05,298.446564
2006-05-06,298.767303
2006-05-07,299.049530
2006-05-08,296.520721
2006-05-09,299.852905
2006-05-10,300.415894
2006-05-11,300.669952
2006-05-12,301.403748
2006-05-13,302.171539
2006-05-14,300.103912
2006-05-15,301.506989
2006-05-16,303.200745
2006-05-17,297.438049
2006-05-18,296.198761
2006-05-19,296.876862
2006-05-20,298.394806
2006-05-21,299.860565
2006-05-22,303.131805
2006-05-23,304.577148
2006-05-24,309.256805
2006-05-25,311.965179
2006-05-26,311.761963
2006-05-27,310.356659
2006-05-28,302.390594
2006-05-29,296.102509
2006-05-30,298.491302
2006-05-31,300.457703
2006-06-01,305.608337
2006-06-02,301.719116
2006-06-03,302.523468
2006-06-04,304.106995
2006-06-05,306.278656
2006-06-06,304.580383
2006-06-07,304.125916
2006-06-08,305.572357
2006-06-09,308.622681
2006-06-10,306.423309
2006-06-11,302.197693
2006-06-12,303.117249
2006-06-13,305.528687
2006-06-14,306.977356
2006-06-15,307.275635
2006-06-16,307.285248
2006-06-17,308.516357
2006-06-18,306.386414
2006-06-19,307.421204
2006-06-20,307.310486
2006-06-21,305.970337
2006-06-22,309.301300
2006-06-23,308.515167
2006-06-24,307.270142
2006-06-25,306.598938
2006-06-26,307.306030
2006-06-27,307.990997
2006-06-28,306.857452
2006-06-29,306.636139
2006-06-30,307.179810
2006-07-01,308.083038
2006-07-02,307.922211
2006-07-03,309.062775
2006-07-04,309.347534
2006-07-05,309.299866
2006-07-06,309.580841
2006-07-07,310.879425
2006-07-08,313.032959
2006-07-09,313.915710
2006-07-10,310.993103
2006-07-11,310.343231
2006-07-12,308.968079
2006-07-13,307.127808
2006-07-14,307.814209
2006-07-15,310.309906
2006-07-16,310.834412
2006-07-17,305.840637
2006-07-18,305.276306
2006-07-19,307.366272
2006-07-20,307.863495
2006-07-21,310.288422
2006-07-22,311.803223
2006-07-23,310.195679
2006-07-24,305.922516
2006-07-25,306.545105
2006-07-26,306.531158
2006-07-27,307.552643
2006-07-28,309.938538
2006-07-29,311.814728
2006-07-30,312.441620
2006-07-31,311.249268
2006-08-01,311.433167
2006-08-02,311.615784
2006-08-03,309.832458
2006-08-04,308.874878
2006-08-05,306.035553
2006-08-06,304.949005
2006-08-07,306.353119
2006-08-08,303.476318
2006-08-09,306.352173
2006-08-10,308.653992
2006-08-11,308.932404
2006-08-12,308.739105
2006-08-13,309.630432
2006-08-14,311.444763
2006-08-15,310.808014
2006-08-16,310.239441
2006-08-17,308.553711
2006-08-18,309.929993
2006-08-19,305.416473
2006-08-20,310.229919
2006-08-21,307.759796
2006-08-22,304.607178
2006-08-23,307.236786
2006-08-24,305.949982
2006-08-25,304.895569
2006-08-26,305.517822
2006-08-27,303.031738
2006-08-28,299.712708
2006-08-29,300.778870
2006-08-30,302.964966
2006-08-31,302.769196
2006-09-01,304.078369
2006-09-02,305.902710
2006-09-03,308.065399
2006-09-04,308.953339
2006-09-05,308.663879
2006-09-06,306.907288
2006-09-07,304.081604
2006-09-08,303.338043
2006-09-09,303.673401
2006-09-10,301.254700
2006-09-11,298.807190
2006-09-12,301.671234
2006-09-13,306.143402
2006-09-14,305.442688
2006-09-15,303.038879
2006-09-16,304.683380
2006-09-17,305.517517
2006-09-18,306.536407
2006-09-19,307.579376
2006-09-20,310.352661
2006-09-21,306.818481
2006-09-22,303.783936
2006-09-23,299.179932
2006-09-24,297.476288
2006-09-25,305.029449
2006-09-26,304.451508
2006-09-27,302.534302
2006-09-28,305.091156
2006-09-29,304.045959
2006-09-30,302.602539
2006-10-01,299.696503
2006-10-02,293.125854
2006-10-03,295.759125
2006-10-04,300.247711
2006-10-05,303.184448
2006-10-06,301.518890
2006-10-07,296.349396
2006-10-08,300.145813
2006-10-09,302.463104
2006-10-10,302.157959
2006-10-11,301.842010
2006-10-12,302.118042
2006-10-13,302.993439
2006-10-14,302.732819
2006-10-15,298.516205
2006-10-16,297.787262
2006-10-17,291.790009
2006-10-18,296.353729
2006-10-19,297.303589
2006-10-20,298.842865
2006-10-21,298.608337
2006-10-22,299.614380
2006-10-23,298.262512
2006-10-24,293.584808
2006-10-25,292.337677
2006-10-26,293.752167
2006-10-27,295.231476
2006-10-28,296.000153
2006-10-29,289.049042
2006-10-30,292.385162
2006-10-31,288.993561
2006-11-01,287.934509
2006-11-02,291.568878
2006-11-03,292.687714
2006-11-04,292.948242
2006-11-05,295.278076
2006-11-06,297.603973
2006-11-07,292.538788
2006-11-08,286.899780
2006-11-09,291.645966
2006-11-10,294.629547
2006-11-11,296.381683
2006-11-12,295.784851
2006-11-13,299.287018
2006-11-14,298.540863
2006-11-15,295.297150
2006-11-16,299.057953
2006-11-17,293.407501
2006-11-18,289.381561
2006-11-19,290.661804
2006-11-20,290.948547
2006-11-21,293.017944
2006-11-22,289.063049
2006-11-23,286.872070
2006-11-24,290.758209
2006-11-25,280.763000
2006-11-26,279.736572
2006-11-27,279.820862
2006-11-28,280.523743
2006-11-29,287.607452
2006-11-30,289.266876
2006-12-01,285.665619
2006-12-02,286.590607
2006-12-03,285.956818
2006-12-04,288.515747
2006-12-05,284.136383
2006-12-06,273.668030
2006-12-07,269.608093
2006-12-08,276.522308
2006-12-09,276.353455
2006-12-10,280.088165
2006-12-11,280.302673
2006-12-12,277.091431
2006-12-13,280.425568
2006-12-14,281.153503
2006-12-15,284.683838
2006-12-16,288.295776
2006-12-17,287.870972
2006-12-18,289.156982
2006-12-19,287.469330
2006-12-20,281.745270
2006-12-21,280.829193
2006-12-22,280.895721
2006-12-23,280.423981
2006-12-24,276.890289
2006-12-25,276.760986
