#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,274.403503
2006-01-02,277.238129
2006-01-03,273.522644
2006-01-04,279.097504
2006-01-05,274.070587
2006-01-06,273.413239
2006-01-07,279.294495
2006-01-08,270.503235
2006-01-09,268.270569
2006-01-10,269.949249
2006-01-11,271.871704
2006-01-12,279.284943
2006-01-13,282.165466
2006-01-14,273.317383
2006-01-15,269.929138
2006-01-16,268.384064
2006-01-17,268.234222
2006-01-18,268.162231
2006-01-19,268.040802
2006-01-20,266.698761
2006-01-21,269.482605
2006-01-22,272.061798
2006-01-23,274.084045
2006-01-24,276.752167
2006-01-25,270.313812
2006-01-26,265.754272
2006-01-27,262.132202
2006-01-28,263.707703
2006-01-29,264.698151
2006-01-30,265.769653
2006-01-31,270.756622
2006-02-01,273.764404
2006-02-02,269.753815
2006-02-03,270.472534
2006-02-04,269.645660
2006-02-05,271.671539
2006-02-06,271.871582
2006-02-07,274.073425
2006-02-08,278.551788
2006-02-09,279.694366
2006-02-10,276.212097
2006-02-11,277.608643
2006-02-12,286.976562
2006-02-13,263.307159
2006-02-14,258.310272
2006-02-15,265.536896
2006-02-16,273.353699
2006-02-17,276.481171
2006-02-18,280.274017
2006-02-19,282.667603
2006-02-20,282.345581
2006-02-21,271.904663
2006-02-22,269.448364
2006-02-23,276.958832
2006-02-24,277.266266
2006-02-25,283.834564
2006-02-26,286.087158
2006-02-27,280.916840
2006-02-28,277.343018
2006-03-01,283.656067
2006-03-02,285.163055
2006-03-03,286.276733
2006-03-04,284.997223
2006-03-05,272.238525
2006-03-06,267.917450
2006-03-07,274.646362
2006-03-08,275.976929
2006-03-09,271.347656
2006-03-10,275.309174
2006-03-11,279.221741
2006-03-12,278.455017
2006-03-13,270.458771
2006-03-14,280.570923
2006-03-15,277.479034
2006-03-16,276.947174
