#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.491760
2006-01-02,269.244690
2006-01-03,271.936951
2006-01-04,273.711578
2006-01-05,276.420959
2006-01-06,273.580200
2006-01-07,271.171021
2006-01-08,280.880157
2006-01-09,276.199280
2006-01-10,270.750641
2006-01-11,267.785706
2006-01-12,273.567841
2006-01-13,272.083710
2006-01-14,272.246857
2006-01-15,269.449493
2006-01-16,264.768250
2006-01-17,262.674896
2006-01-18,262.718170
2006-01-19,264.059723
2006-01-20,268.480652
2006-01-21,272.922394
2006-01-22,272.731415
2006-01-23,277.015045
2006-01-24,273.484161
2006-01-25,268.570160
2006-01-26,261.991119
2006-01-27,264.216675
2006-01-28,264.177673
2006-01-29,265.246674
2006-01-30,271.450195
2006-01-31,266.357605
2006-02-01,264.488159
2006-02-02,263.959198
2006-02-03,270.037567
2006-02-04,272.612976
2006-02-05,265.551971
2006-02-06,262.652802
2006-02-07,268.604919
2006-02-08,278.024078
2006-02-09,278.582581
2006-02-10,273.754547
2006-02-11,271.103271
2006-02-12,284.712830
2006-02-13,275.957062
2006-02-14,269.350952
2006-02-15,270.195862
2006-02-16,270.292999
2006-02-17,268.729858
2006-02-18,271.726837
2006-02-19,276.370575
2006-02-20,272.221405
2006-02-21,268.748535
2006-02-22,268.002106
2006-02-23,270.014282
2006-02-24,271.227631
2006-02-25,272.684082
2006-02-26,273.296600
2006-02-27,276.738678
2006-02-28,272.946136
2006-03-01,274.835022
2006-03-02,275.614258
2006-03-03,278.624939
2006-03-04,277.139038
2006-03-05,283.032837
2006-03-06,279.963745
2006-03-07,276.091766
2006-03-08,276.399139
2006-03-09,275.530853
2006-03-10,274.746002
2006-03-11,281.985596
2006-03-12,281.855713
2006-03-13,276.915405
2006-03-14,274.923920
2006-03-15,271.551788
2006-03-16,271.390076
