#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,280.050110
2006-01-02,279.158386
2006-01-03,281.486053
2006-01-04,283.152496
2006-01-05,284.469727
2006-01-06,286.536194
2006-01-07,282.036224
2006-01-08,279.040070
2006-01-09,277.038605
2006-01-10,283.737915
2006-01-11,280.063904
2006-01-12,282.058044
2006-01-13,289.503235
2006-01-14,289.234253
2006-01-15,289.331390
2006-01-16,286.624512
2006-01-17,288.528687
2006-01-18,284.615814
2006-01-19,285.103607
2006-01-20,270.599670
2006-01-21,271.171173
2006-01-22,278.747437
2006-01-23,282.166809
2006-01-24,290.136139
2006-01-25,295.991852
2006-01-26,293.199341
2006-01-27,293.664856
2006-01-28,291.648712
2006-01-29,293.737579
2006-01-30,292.751221
2006-01-31,283.841339
2006-02-01,276.090363
2006-02-02,276.107391
2006-02-03,281.549683
2006-02-04,285.989044
2006-02-05,278.065582
2006-02-06,278.394653
2006-02-07,279.573975
2006-02-08,286.740326
2006-02-09,286.290680
2006-02-10,287.671783
2006-02-11,282.743286
2006-02-12,282.477112
2006-02-13,266.603638
2006-02-14,273.220306
2006-02-15,275.373199
2006-02-16,276.576141
2006-02-17,278.174561
2006-02-18,291.895569
2006-02-19,290.074310
2006-02-20,284.959351
2006-02-21,292.678619
2006-02-22,286.434570
2006-02-23,282.497192
2006-02-24,282.490784
2006-02-25,279.432831
2006-02-26,283.801056
2006-02-27,290.287109
2006-02-28,289.984131
2006-03-01,289.650879
2006-03-02,284.459167
2006-03-03,275.137177
2006-03-04,274.652313
2006-03-05,284.219238
2006-03-06,290.153442
2006-03-07,284.466217
2006-03-08,276.610168
2006-03-09,283.544189
2006-03-10,282.540192
2006-03-11,281.244415
2006-03-12,282.499390
2006-03-13,293.302216
2006-03-14,299.434937
2006-03-15,301.346497
2006-03-16,294.745239
2006-03-17,279.468750
2006-03-18,280.262390
2006-03-19,284.112854
2006-03-20,283.037048
2006-03-21,287.121094
2006-03-22,284.690552
2006-03-23,285.247925
2006-03-24,292.413208
2006-03-25,295.662018
2006-03-26,293.199860
2006-03-27,289.581146
2006-03-28,288.155212
2006-03-29,295.519043
2006-03-30,297.305725
2006-03-31,301.606201
2006-04-01,296.845245
2006-04-02,285.959808
2006-04-03,287.734985
2006-04-04,290.757141
2006-04-05,294.995209
2006-04-06,297.535095
2006-04-07,295.631683
2006-04-08,292.901703
2006-04-09,295.203522
2006-04-10,293.722198
2006-04-11,293.528839
2006-04-12,294.354248
2006-04-13,293.087524
2006-04-14,292.954834
2006-04-15,288.570251
2006-04-16,295.539276
2006-04-17,301.741638
2006-04-18,304.895325
2006-04-19,303.241791
2006-04-20,298.784332
2006-04-21,289.223480
2006-04-22,298.266663
2006-04-23,303.723755
2006-04-24,304.095978
2006-04-25,302.433655
2006-04-26,298.582550
2006-04-27,295.499176
2006-04-28,295.358368
2006-04-29,301.485992
2006-04-30,303.602661
2006-05-01,304.895996
2006-05-02,302.086639
2006-05-03,294.399750
2006-05-04,296.367188
2006-05-05,298.790924
2006-05-06,302.820587
2006-05-07,304.772552
2006-05-08,303.617004
2006-05-09,306.611084
2006-05-10,304.813660
2006-05-11,303.749512
2006-05-12,308.533783
2006-05-13,307.592407
2006-05-14,307.664642
2006-05-15,304.758301
2006-05-16,308.350830
2006-05-17,306.673615
2006-05-18,306.438171
2006-05-19,304.982574
2006-05-20,302.792389
2006-05-21,305.341888
2006-05-22,306.864960
2006-05-23,305.880066
2006-05-24,304.927429
2006-05-25,299.404114
2006-05-26,296.923828
2006-05-27,299.351929
2006-05-28,304.850677
2006-05-29,307.174500
2006-05-30,306.223969
2006-05-31,301.129120
2006-06-01,302.094238
2006-06-02,303.945984
2006-06-03,306.217163
2006-06-04,309.845276
2006-06-05,311.662140
2006-06-06,312.047211
2006-06-07,311.773346
2006-06-08,311.603485
2006-06-09,311.056244
2006-06-10,309.048584
2006-06-11,306.927277
2006-06-12,307.285980
2006-06-13,307.585632
2006-06-14,306.528168
2006-06-15,306.431549
2006-06-16,307.910370
2006-06-17,309.708344
2006-06-18,311.647491
2006-06-19,312.086365
2006-06-20,310.626373
2006-06-21,310.762024
2006-06-22,312.133789
2006-06-23,309.893921
2006-06-24,307.574738
2006-06-25,307.966400
2006-06-26,311.102386
2006-06-27,310.636169
2006-06-28,310.164124
2006-06-29,310.448059
2006-06-30,309.755585
2006-07-01,309.305908
2006-07-02,310.436554
2006-07-03,310.398712
2006-07-04,308.174774
2006-07-05,308.794708
2006-07-06,308.732788
2006-07-07,307.826752
2006-07-08,306.272095
2006-07-09,308.104950
2006-07-10,308.291534
2006-07-11,307.847839
2006-07-12,306.104370
2006-07-13,306.181641
2006-07-14,306.269470
2006-07-15,305.688568
2006-07-16,305.181671
2006-07-17,306.341522
2006-07-18,308.277527
2006-07-19,310.119995
2006-07-20,311.138702
2006-07-21,312.190033
2006-07-22,313.047913
2006-07-23,313.020782
2006-07-24,312.226532
2006-07-25,309.781311
2006-07-26,308.458801
2006-07-27,312.836609
2006-07-28,313.288788
2006-07-29,312.820709
2006-07-30,311.510132
2006-07-31,312.426636
2006-08-01,311.400757
2006-08-02,310.715363
2006-08-03,311.032990
2006-08-04,310.296509
2006-08-05,310.996887
2006-08-06,310.472748
2006-08-07,308.670227
2006-08-08,306.196198
2006-08-09,306.760590
2006-08-10,308.083740
2006-08-11,307.394531
2006-08-12,307.224060
2006-08-13,307.917236
2006-08-14,309.988403
2006-08-15,308.390411
2006-08-16,308.660889
2006-08-17,307.564758
2006-08-18,308.060425
2006-08-19,311.162109
2006-08-20,311.965302
2006-08-21,311.524780
2006-08-22,311.957336
2006-08-23,312.571960
2006-08-24,313.169403
2006-08-25,312.869659
2006-08-26,312.322021
2006-08-27,312.617889
2006-08-28,312.971069
2006-08-29,312.865540
2006-08-30,311.459534
2006-08-31,311.546326
2006-09-01,311.522400
2006-09-02,310.706696
2006-09-03,308.999939
2006-09-04,305.600647
2006-09-05,302.949738
2006-09-06,305.713348
2006-09-07,309.000397
2006-09-08,307.282043
2006-09-09,304.659027
2006-09-10,303.575439
2006-09-11,308.073334
2006-09-12,311.522644
2006-09-13,310.485840
2006-09-14,308.914215
2006-09-15,306.131378
2006-09-16,301.758179
2006-09-17,301.276337
2006-09-18,301.550323
2006-09-19,304.454437
2006-09-20,305.335938
2006-09-21,303.769897
2006-09-22,303.126953
2006-09-23,300.984436
2006-09-24,298.000305
2006-09-25,299.516754
2006-09-26,301.313416
2006-09-27,303.460938
2006-09-28,302.109222
2006-09-29,297.797821
2006-09-30,286.090271
2006-10-01,294.738403
2006-10-02,297.964111
2006-10-03,294.777649
2006-10-04,294.317566
2006-10-05,298.743988
2006-10-06,288.990204
2006-10-07,288.899567
2006-10-08,296.337036
2006-10-09,294.665680
2006-10-10,295.114716
2006-10-11,295.929169
2006-10-12,301.787567
2006-10-13,301.497437
2006-10-14,301.602936
2006-10-15,299.309784
2006-10-16,295.970947
2006-10-17,295.206512
2006-10-18,293.368530
2006-10-19,291.056702
2006-10-20,294.685333
2006-10-21,296.117554
2006-10-22,299.053253
2006-10-23,297.900818
2006-10-24,297.247772
2006-10-25,296.033813
2006-10-26,294.419739
2006-10-27,295.274567
2006-10-28,298.443115
2006-10-29,295.489349
2006-10-30,295.164764
2006-10-31,296.836700
2006-11-01,300.545471
2006-11-02,296.589325
2006-11-03,290.504120
2006-11-04,295.113312
2006-11-05,290.547119
2006-11-06,282.805573
2006-11-07,281.571106
2006-11-08,278.511139
2006-11-09,283.335876
2006-11-10,287.867432
2006-11-11,295.230042
2006-11-12,291.862305
2006-11-13,289.631531
2006-11-14,294.580750
2006-11-15,293.898193
2006-11-16,285.025574
2006-11-17,283.708954
2006-11-18,288.010590
2006-11-19,287.185638
2006-11-20,289.116058
2006-11-21,291.575562
2006-11-22,290.676086
2006-11-23,293.651428
2006-11-24,295.103424
2006-11-25,292.756104
2006-11-26,286.781677
2006-11-27,290.177490
2006-11-28,290.279846
2006-11-29,293.320465
2006-11-30,286.323303
2006-12-01,288.518951
2006-12-02,290.225159
2006-12-03,289.250488
2006-12-04,292.894714
2006-12-05,290.219574
2006-12-06,289.909088
2006-12-07,289.581146
2006-12-08,288.363617
2006-12-09,290.397308
2006-12-10,289.881958
2006-12-11,284.793396
2006-12-12,283.411194
2006-12-13,284.949402
2006-12-14,288.610046
2006-12-15,283.179047
2006-12-16,276.392914
2006-12-17,283.724792
2006-12-18,286.648163
2006-12-19,286.005005
2006-12-20,282.355377
2006-12-21,283.018951
2006-12-22,281.429626
2006-12-23,277.804626
2006-12-24,276.975311
