#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.514587
2006-01-02,266.557556
2006-01-03,265.926910
2006-01-04,269.205261
2006-01-05,272.565186
2006-01-06,274.737335
2006-01-07,269.594360
2006-01-08,267.224792
2006-01-09,268.644836
2006-01-10,271.180115
2006-01-11,269.893860
2006-01-12,264.296539
2006-01-13,261.943665
2006-01-14,263.827209
2006-01-15,267.209564
2006-01-16,268.815979
2006-01-17,267.610168
2006-01-18,268.092621
2006-01-19,269.544281
2006-01-20,269.384583
2006-01-21,272.634216
2006-01-22,269.724792
2006-01-23,269.044952
2006-01-24,268.588165
2006-01-25,268.794281
2006-01-26,269.361115
2006-01-27,268.512695
2006-01-28,268.036835
2006-01-29,270.169678
2006-01-30,271.085938
2006-01-31,269.650116
2006-02-01,271.332214
2006-02-02,270.499146
2006-02-03,272.314941
2006-02-04,272.407288
2006-02-05,269.220581
2006-02-06,268.257080
2006-02-07,269.279266
2006-02-08,268.765259
2006-02-09,270.294983
2006-02-10,271.574951
2006-02-11,270.536377
2006-02-12,271.648926
2006-02-13,272.591827
2006-02-14,273.034302
2006-02-15,275.459869
2006-02-16,277.779205
2006-02-17,278.826965
2006-02-18,279.211548
2006-02-19,276.645599
2006-02-20,273.089661
2006-02-21,269.817139
2006-02-22,270.631409
2006-02-23,275.378998
2006-02-24,275.103363
2006-02-25,271.641174
2006-02-26,270.188080
2006-02-27,270.695129
2006-02-28,273.462769
2006-03-01,277.878479
2006-03-02,273.638062
2006-03-03,277.966949
2006-03-04,280.365906
2006-03-05,280.603882
2006-03-06,280.832123
2006-03-07,279.807526
2006-03-08,280.716614
2006-03-09,279.127808
2006-03-10,278.771851
2006-03-11,278.218170
2006-03-12,280.776154
2006-03-13,283.487183
2006-03-14,282.592133
2006-03-15,284.101013
2006-03-16,286.007782
