#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,266.070496
2006-01-02,265.550629
2006-01-03,265.981323
2006-01-04,267.473877
2006-01-05,267.646301
2006-01-06,271.838928
2006-01-07,271.930298
2006-01-08,268.155640
2006-01-09,265.163391
2006-01-10,265.253571
2006-01-11,267.940460
2006-01-12,263.434509
2006-01-13,270.297119
2006-01-14,272.034607
2006-01-15,275.515442
2006-01-16,274.593262
2006-01-17,273.732574
2006-01-18,276.750671
2006-01-19,269.932495
2006-01-20,262.213074
2006-01-21,258.734344
2006-01-22,263.445251
2006-01-23,271.054565
2006-01-24,268.341736
2006-01-25,279.991669
2006-01-26,274.579681
2006-01-27,276.218842
2006-01-28,272.950562
2006-01-29,277.274353
2006-01-30,278.086060
2006-01-31,271.528442
2006-02-01,267.949890
2006-02-02,264.461731
2006-02-03,266.049835
2006-02-04,267.771301
2006-02-05,269.659088
2006-02-06,262.128998
2006-02-07,269.842285
2006-02-08,271.807861
2006-02-09,274.887909
2006-02-10,274.377838
2006-02-11,266.595734
2006-02-12,270.457367
2006-02-13,253.358704
2006-02-14,256.334900
2006-02-15,267.971466
2006-02-16,261.400238
2006-02-17,269.539917
2006-02-18,271.322327
2006-02-19,276.146759
2006-02-20,268.530487
2006-02-21,273.791595
2006-02-22,272.252502
2006-02-23,273.283295
2006-02-24,276.357727
2006-02-25,272.311096
2006-02-26,272.065399
2006-02-27,273.899139
2006-02-28,277.959045
2006-03-01,276.156128
2006-03-02,274.817780
2006-03-03,268.533325
2006-03-04,268.873322
2006-03-05,270.919434
2006-03-06,276.829590
2006-03-07,274.904266
2006-03-08,269.864746
2006-03-09,273.747528
2006-03-10,272.958984
2006-03-11,274.999908
2006-03-12,273.829376
2006-03-13,273.681854
2006-03-14,285.111755
2006-03-15,284.925659
2006-03-16,271.637878
