#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,281.862152
2006-01-02,265.244202
2006-01-03,255.817139
2006-01-04,261.128967
2006-01-05,263.692291
2006-01-06,261.365204
2006-01-07,264.572906
2006-01-08,269.711487
2006-01-09,263.003632
2006-01-10,257.975891
2006-01-11,254.930725
2006-01-12,257.600342
2006-01-13,261.652954
2006-01-14,267.450897
2006-01-15,267.931183
2006-01-16,273.578949
2006-01-17,271.281769
2006-01-18,271.538147
2006-01-19,269.798737
2006-01-20,263.512451
2006-01-21,262.487579
2006-01-22,265.317871
2006-01-23,271.363434
2006-01-24,269.097595
2006-01-25,263.303040
2006-01-26,266.005737
2006-01-27,263.527405
2006-01-28,265.737640
2006-01-29,276.981812
2006-01-30,277.821747
2006-01-31,270.308441
2006-02-01,265.093719
2006-02-02,268.577087
2006-02-03,268.381073
2006-02-04,270.541168
2006-02-05,272.215759
2006-02-06,267.781921
2006-02-07,267.488556
2006-02-08,273.384674
2006-02-09,272.980072
2006-02-10,263.623199
2006-02-11,256.654114
2006-02-12,261.280884
2006-02-13,267.341675
2006-02-14,272.162903
2006-02-15,271.269806
2006-02-16,264.071381
2006-02-17,269.271393
2006-02-18,272.442566
2006-02-19,266.513641
2006-02-20,261.928162
2006-02-21,262.552704
2006-02-22,271.301178
2006-02-23,273.738129
2006-02-24,274.179565
2006-02-25,273.946228
2006-02-26,274.768341
2006-02-27,283.033630
2006-02-28,285.590179
2006-03-01,280.183899
2006-03-02,276.425903
2006-03-03,272.455719
2006-03-04,274.852905
2006-03-05,284.601105
2006-03-06,285.647034
2006-03-07,272.958008
2006-03-08,270.342468
2006-03-09,276.382751
2006-03-10,276.012512
2006-03-11,278.240112
2006-03-12,282.189148
2006-03-13,282.661560
2006-03-14,280.791199
2006-03-15,281.864044
2006-03-16,285.506134
