#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.399963
2006-01-02,270.703735
2006-01-03,272.402802
2006-01-04,278.934479
2006-01-05,275.993530
2006-01-06,276.787903
2006-01-07,276.488525
2006-01-08,269.395386
2006-01-09,270.816742
2006-01-10,275.537506
2006-01-11,271.024445
2006-01-12,275.479645
2006-01-13,269.569244
2006-01-14,272.237274
2006-01-15,276.662354
2006-01-16,272.342926
2006-01-17,270.288452
2006-01-18,273.000244
2006-01-19,270.784027
2006-01-20,269.954773
2006-01-21,269.271484
2006-01-22,271.522461
2006-01-23,261.330719
2006-01-24,264.857849
2006-01-25,272.675629
2006-01-26,270.540894
2006-01-27,264.897858
2006-01-28,268.865356
2006-01-29,266.683929
2006-01-30,275.758850
2006-01-31,272.757019
2006-02-01,266.050140
2006-02-02,265.498413
2006-02-03,266.197113
2006-02-04,273.630127
2006-02-05,276.504150
2006-02-06,279.468475
2006-02-07,276.128082
2006-02-08,266.286346
2006-02-09,272.476044
2006-02-10,279.262848
2006-02-11,269.091553
2006-02-12,270.380890
2006-02-13,273.298645
2006-02-14,274.894104
2006-02-15,279.234650
2006-02-16,278.878998
2006-02-17,275.307648
2006-02-18,276.654083
2006-02-19,280.995300
2006-02-20,283.036713
2006-02-21,283.749023
2006-02-22,281.145935
2006-02-23,277.258636
2006-02-24,277.897827
2006-02-25,277.254944
2006-02-26,280.283264
2006-02-27,277.769867
2006-02-28,286.621674
2006-03-01,278.360901
2006-03-02,276.515656
2006-03-03,276.231445
2006-03-04,277.208099
2006-03-05,280.306885
2006-03-06,282.703613
2006-03-07,275.993286
2006-03-08,276.586578
2006-03-09,276.232849
2006-03-10,278.359985
2006-03-11,277.082581
2006-03-12,274.440094
2006-03-13,277.778107
2006-03-14,280.206421
2006-03-15,287.934448
2006-03-16,280.512726
