#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.320312
2006-01-02,277.526825
2006-01-03,265.959503
2006-01-04,264.443787
2006-01-05,266.953918
2006-01-06,270.322388
2006-01-07,270.108276
2006-01-08,272.240967
2006-01-09,269.887878
2006-01-10,268.949127
2006-01-11,271.634949
2006-01-12,273.951599
2006-01-13,278.600098
2006-01-14,278.863098
2006-01-15,267.107941
2006-01-16,265.223694
2006-01-17,266.324921
2006-01-18,267.013275
2006-01-19,268.107300
2006-01-20,264.954620
2006-01-21,269.286041
2006-01-22,273.999268
2006-01-23,276.272552
2006-01-24,278.306183
2006-01-25,282.523773
2006-01-26,274.215118
2006-01-27,270.298370
2006-01-28,272.409210
2006-01-29,277.135223
2006-01-30,277.306244
2006-01-31,270.187256
2006-02-01,274.806305
2006-02-02,275.888519
2006-02-03,277.132751
2006-02-04,273.090118
2006-02-05,267.408752
2006-02-06,268.026184
2006-02-07,274.440308
2006-02-08,279.597626
2006-02-09,279.683258
2006-02-10,278.984344
2006-02-11,275.931610
2006-02-12,273.999146
2006-02-13,274.937622
2006-02-14,283.883453
2006-02-15,282.239197
2006-02-16,278.006897
2006-02-17,278.745941
2006-02-18,272.187439
2006-02-19,271.272003
2006-02-20,270.773712
2006-02-21,270.441803
2006-02-22,271.783142
2006-02-23,275.025726
2006-02-24,277.902252
2006-02-25,279.466248
2006-02-26,276.859009
2006-02-27,274.509827
2006-02-28,279.789734
2006-03-01,281.293213
2006-03-02,283.200684
2006-03-03,282.734283
2006-03-04,276.852661
2006-03-05,273.241455
2006-03-06,272.840454
2006-03-07,279.394348
2006-03-08,278.714813
2006-03-09,275.689941
2006-03-10,282.672211
2006-03-11,284.465118
2006-03-12,287.068909
2006-03-13,283.084381
2006-03-14,277.416779
2006-03-15,281.398132
