#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.031342
2006-01-02,273.897736
2006-01-03,266.365662
2006-01-04,264.273315
2006-01-05,264.320709
2006-01-06,268.148468
2006-01-07,266.493347
2006-01-08,265.690704
2006-01-09,265.107300
2006-01-10,265.911896
2006-01-11,264.416840
2006-01-12,266.737396
2006-01-13,267.735626
2006-01-14,271.300507
2006-01-15,269.977905
2006-01-16,271.526489
2006-01-17,270.208252
2006-01-18,271.155823
2006-01-19,270.935089
2006-01-20,269.632935
2006-01-21,270.120605
2006-01-22,272.439392
2006-01-23,273.550201
2006-01-24,273.457977
2006-01-25,274.013123
2006-01-26,266.026154
2006-01-27,264.133331
2006-01-28,264.926605
2006-01-29,266.161499
2006-01-30,265.662445
2006-01-31,264.085602
2006-02-01,264.783417
2006-02-02,267.673340
2006-02-03,264.867188
2006-02-04,264.746613
2006-02-05,271.402283
2006-02-06,258.584869
2006-02-07,261.378448
2006-02-08,271.762207
2006-02-09,268.464905
2006-02-10,266.558655
2006-02-11,263.905548
2006-02-12,268.075500
2006-02-13,272.159027
2006-02-14,273.221466
2006-02-15,273.829315
2006-02-16,273.614227
2006-02-17,275.329559
2006-02-18,270.808289
2006-02-19,277.452332
2006-02-20,279.434601
2006-02-21,275.359375
2006-02-22,273.831421
2006-02-23,274.040253
2006-02-24,272.303406
2006-02-25,273.748505
2006-02-26,270.052490
2006-02-27,272.644806
2006-02-28,274.627991
2006-03-01,267.359924
2006-03-02,270.456177
2006-03-03,269.402985
2006-03-04,272.832916
2006-03-05,274.684082
2006-03-06,279.233490
2006-03-07,280.556976
2006-03-08,274.766602
2006-03-09,270.635193
2006-03-10,277.981934
2006-03-11,280.371460
2006-03-12,272.961792
2006-03-13,273.642944
2006-03-14,271.994598
2006-03-15,268.502686
2006-03-16,275.640594
