#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.909241
2006-01-02,270.757263
2006-01-03,260.705566
2006-01-04,262.878601
2006-01-05,265.949402
2006-01-06,267.049530
2006-01-07,267.740204
2006-01-08,273.900238
2006-01-09,270.532043
2006-01-10,267.603882
2006-01-11,268.750336
2006-01-12,271.277802
2006-01-13,273.162323
2006-01-14,271.329987
2006-01-15,270.193939
2006-01-16,273.583313
2006-01-17,278.697449
2006-01-18,275.723145
2006-01-19,267.686218
2006-01-20,269.805511
2006-01-21,266.537384
2006-01-22,270.170105
2006-01-23,264.586792
2006-01-24,265.764008
2006-01-25,268.492035
2006-01-26,268.521149
2006-01-27,267.937531
2006-01-28,273.326752
2006-01-29,275.206207
2006-01-30,272.079376
2006-01-31,266.078949
2006-02-01,270.230103
2006-02-02,273.506470
2006-02-03,270.968506
2006-02-04,273.392639
2006-02-05,265.376709
2006-02-06,271.248932
2006-02-07,275.825623
2006-02-08,276.768219
2006-02-09,265.904449
2006-02-10,263.605530
2006-02-11,269.321228
2006-02-12,272.451172
2006-02-13,274.488312
2006-02-14,272.744934
2006-02-15,284.009399
2006-02-16,286.631195
2006-02-17,286.376434
2006-02-18,287.787506
2006-02-19,287.532318
2006-02-20,287.010773
2006-02-21,287.030609
2006-02-22,287.164734
2006-02-23,275.128571
2006-02-24,273.417358
2006-02-25,272.809692
2006-02-26,275.714447
2006-02-27,277.114899
2006-02-28,278.528107
2006-03-01,281.948456
2006-03-02,284.906555
2006-03-03,283.427704
2006-03-04,281.554993
2006-03-05,278.711182
2006-03-06,275.238403
2006-03-07,276.588501
2006-03-08,275.062927
2006-03-09,270.367737
2006-03-10,276.995483
2006-03-11,279.274841
2006-03-12,280.695557
2006-03-13,274.265778
2006-03-14,278.789764
2006-03-15,278.582397
2006-03-16,277.600220
