#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,274.446320
2006-01-02,275.816101
2006-01-03,271.194336
2006-01-04,274.670746
2006-01-05,271.613037
2006-01-06,274.333466
2006-01-07,276.294067
2006-01-08,270.539398
2006-01-09,270.037689
2006-01-10,268.919098
2006-01-11,265.722168
2006-01-12,271.498383
2006-01-13,270.638641
2006-01-14,267.165894
2006-01-15,268.058868
2006-01-16,266.024261
2006-01-17,264.535645
2006-01-18,264.735352
2006-01-19,263.738403
2006-01-20,263.491486
2006-01-21,263.785400
2006-01-22,262.563263
2006-01-23,264.069580
2006-01-24,266.938263
2006-01-25,266.735260
2006-01-26,270.436951
2006-01-27,268.304901
2006-01-28,268.425049
2006-01-29,269.626709
2006-01-30,265.581787
2006-01-31,265.484924
2006-02-01,268.074371
2006-02-02,269.777435
2006-02-03,269.255737
2006-02-04,273.173431
2006-02-05,274.872650
2006-02-06,267.261047
2006-02-07,266.301849
2006-02-08,271.452789
2006-02-09,273.208160
2006-02-10,267.320251
2006-02-11,273.891174
2006-02-12,273.133759
2006-02-13,274.459320
2006-02-14,275.815063
2006-02-15,277.799866
2006-02-16,279.095947
2006-02-17,276.120941
2006-02-18,272.846741
2006-02-19,271.527985
2006-02-20,272.698059
2006-02-21,276.439423
2006-02-22,273.135773
2006-02-23,274.500458
2006-02-24,276.470520
2006-02-25,276.198120
2006-02-26,271.450195
2006-02-27,273.905640
2006-02-28,275.094147
2006-03-01,274.978516
2006-03-02,277.274994
2006-03-03,273.198395
2006-03-04,265.890564
2006-03-05,261.892792
2006-03-06,272.312531
2006-03-07,274.210419
2006-03-08,277.529144
2006-03-09,279.966522
2006-03-10,281.213135
2006-03-11,281.131958
2006-03-12,284.841095
2006-03-13,281.124237
2006-03-14,279.922241
2006-03-15,275.939362
2006-03-16,276.463501
