#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.071014
2006-01-02,271.695587
2006-01-03,276.984985
2006-01-04,273.706238
2006-01-05,277.405243
2006-01-06,275.526947
2006-01-07,266.160370
2006-01-08,267.114075
2006-01-09,267.344727
2006-01-10,266.996216
2006-01-11,268.260742
2006-01-12,269.272736
2006-01-13,273.043152
2006-01-14,277.238647
2006-01-15,272.023712
2006-01-16,270.926117
2006-01-17,274.295471
2006-01-18,276.071960
2006-01-19,278.184052
2006-01-20,269.783508
2006-01-21,265.365021
2006-01-22,268.365540
2006-01-23,272.482178
2006-01-24,271.377014
2006-01-25,271.176117
2006-01-26,269.075287
2006-01-27,261.913300
2006-01-28,265.482666
2006-01-29,269.953857
2006-01-30,267.751648
2006-01-31,264.357269
2006-02-01,261.693542
2006-02-02,266.729614
2006-02-03,261.572479
2006-02-04,271.624207
2006-02-05,266.338715
2006-02-06,261.954987
2006-02-07,260.135895
2006-02-08,260.470856
2006-02-09,263.465637
2006-02-10,263.497925
2006-02-11,265.534485
2006-02-12,260.951080
2006-02-13,264.729218
2006-02-14,269.666718
2006-02-15,273.194275
2006-02-16,271.320587
2006-02-17,274.769043
2006-02-18,277.924255
2006-02-19,277.653320
2006-02-20,275.180603
2006-02-21,269.296570
2006-02-22,271.008545
2006-02-23,273.558624
2006-02-24,275.607849
2006-02-25,274.759827
2006-02-26,274.656189
2006-02-27,272.737976
2006-02-28,271.852844
2006-03-01,271.866943
2006-03-02,277.101166
2006-03-03,276.394989
2006-03-04,279.039093
2006-03-05,278.916626
2006-03-06,280.614807
2006-03-07,281.488251
2006-03-08,282.766876
2006-03-09,277.110596
2006-03-10,283.823975
2006-03-11,274.839630
2006-03-12,271.807983
2006-03-13,274.218842
2006-03-14,271.312012
2006-03-15,276.999146
2006-03-16,276.660919
