#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.237823
2006-01-02,275.021698
2006-01-03,270.424042
2006-01-04,272.032928
2006-01-05,272.089111
2006-01-06,266.975677
2006-01-07,265.621613
2006-01-08,263.789978
2006-01-09,264.293182
2006-01-10,268.353882
2006-01-11,270.292725
2006-01-12,274.378204
2006-01-13,269.536255
2006-01-14,276.316895
2006-01-15,276.359894
2006-01-16,274.526520
2006-01-17,274.886444
2006-01-18,277.927612
2006-01-19,278.198517
2006-01-20,273.370178
2006-01-21,276.580719
2006-01-22,276.862579
2006-01-23,272.062042
2006-01-24,274.283447
2006-01-25,278.919922
2006-01-26,274.582245
2006-01-27,278.687866
2006-01-28,273.777863
2006-01-29,279.018311
2006-01-30,271.667603
2006-01-31,273.553101
2006-02-01,275.401459
2006-02-02,268.465088
2006-02-03,266.745209
2006-02-04,263.533203
2006-02-05,268.560852
2006-02-06,270.120819
2006-02-07,267.905182
2006-02-08,271.029144
2006-02-09,266.295532
2006-02-10,270.833038
2006-02-11,272.403229
2006-02-12,275.340637
2006-02-13,275.045685
2006-02-14,273.640747
2006-02-15,270.371857
2006-02-16,276.254303
2006-02-17,272.871216
2006-02-18,266.802948
2006-02-19,263.337128
2006-02-20,266.568909
2006-02-21,267.650848
2006-02-22,270.740601
2006-02-23,269.707489
2006-02-24,268.170746
2006-02-25,272.768524
2006-02-26,273.655945
2006-02-27,272.566650
2006-02-28,270.640411
2006-03-01,273.150665
2006-03-02,275.525360
2006-03-03,276.741608
2006-03-04,280.590729
2006-03-05,284.904694
2006-03-06,277.687592
2006-03-07,279.538147
2006-03-08,280.204681
2006-03-09,279.719818
2006-03-10,277.825897
2006-03-11,277.470215
2006-03-12,269.127991
2006-03-13,267.981537
2006-03-14,270.091614
2006-03-15,276.584106
2006-03-16,284.489807
