#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.5226 Longitude (closest value to Latitude:35.3915, Longitude:-98.5138) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.570374
2006-01-02,270.789185
2006-01-03,271.522247
2006-01-04,274.580811
2006-01-05,272.921021
2006-01-06,267.906433
2006-01-07,267.618378
2006-01-08,269.308044
2006-01-09,272.090668
2006-01-10,276.148499
2006-01-11,275.765472
2006-01-12,274.120819
2006-01-13,262.471710
2006-01-14,263.685028
2006-01-15,264.929260
2006-01-16,265.543732
2006-01-17,266.890625
2006-01-18,265.941772
2006-01-19,267.875580
2006-01-20,264.696075
2006-01-21,266.243652
2006-01-22,266.791504
2006-01-23,268.198242
2006-01-24,269.638641
2006-01-25,267.056641
2006-01-26,266.693939
2006-01-27,265.583099
2006-01-28,269.695221
2006-01-29,269.664795
2006-01-30,272.945465
2006-01-31,275.939575
2006-02-01,268.581451
2006-02-02,262.199615
2006-02-03,263.023407
2006-02-04,262.928101
2006-02-05,269.309753
2006-02-06,273.919220
2006-02-07,272.059143
2006-02-08,264.161438
2006-02-09,258.216675
2006-02-10,263.088379
2006-02-11,265.324738
2006-02-12,268.043793
2006-02-13,269.582825
2006-02-14,267.886230
2006-02-15,272.349640
2006-02-16,276.312775
2006-02-17,276.091766
2006-02-18,275.055267
2006-02-19,275.368927
2006-02-20,280.398346
2006-02-21,278.028137
2006-02-22,276.383942
2006-02-23,272.528687
2006-02-24,276.432068
2006-02-25,275.242462
2006-02-26,277.647949
2006-02-27,277.686523
2006-02-28,272.074493
2006-03-01,268.780334
2006-03-02,274.969421
2006-03-03,279.697601
2006-03-04,283.426849
2006-03-05,279.314972
2006-03-06,283.723999
2006-03-07,279.205414
2006-03-08,283.385468
2006-03-09,283.900665
2006-03-10,283.902100
2006-03-11,280.407135
2006-03-12,283.491943
2006-03-13,283.463928
2006-03-14,281.044403
2006-03-15,281.546661
2006-03-16,284.328339
